リリス,,4,淫婦の抱擁,敵軍単体に麻痺付与,麻痺付与,単体,,敵軍師団防御値ダウン(１０％),防御値,ダウン,１０％,敵軍師団攻撃値ダウン(１０％),攻撃値,ダウン,１０％,,,,,,,,,
インキュバス,無,3,発情フェロモン,自軍師団回復(小),回復,師団,小,敵軍単体に毒化付与(１０％),毒化付与,単体,１０％,,,,,,,,,,,,,
サキュバス,,2,発情邪眼,フォース減少(小),フォース,減少,小,敵軍単体に毒化付与(１０％),毒化付与,単体,１０％,,,,,,,,,,,,,
シトリー,,4,シークレットタブー,敵軍師団防御値ダウン(２０％),防御値,ダウン,２０％,敵軍単体に麻痺付与,麻痺付与,単体,,,,,,,,,,,,,,
デーモンナイト,無,3,ブラッドソード,敵軍単体にダメージ(微),ダメージ,単体,微,フォース吸収(小),フォース,吸収,小,,,,,,,,,,,,,
バロン,無,3,マジックレイ,敵軍師団一列にダメージ(小),ダメージ,一列,小,敵軍師団攻撃値ダウン(５％),攻撃値,ダウン,５％,,,,,,,,,,,,,
オプスメイジ,無,3,オプティックシールド,バリア効果(小),バリア,,小,自軍師団防御値アップ(５％),防御値,アップ,５％,,,,,,,,,,,,,
デーモンアリスト,無,4,ブリザードストーム,敵軍師団一列にダメージ(中),ダメージ,一列,中,敵軍師団知力値ダウン(１０％),知力値,ダウン,１０％,,,,,,,,,,,,,
ナーガ,無,5,輪廻の蛇精,自軍師団蘇生(小),蘇生,師団,小,フォース吸収(大),フォース,吸収,大,,,,,,,,,,,,,
デーモンブレイブ,無,4,ブレイブストーム,敵軍師団にダメージ(小),ダメージ,師団,小,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,,,,,,,,,,,,,
イビルライダー,無,3,砲撃支援要請,敵軍師団にダメージ(微),ダメージ,師団,微,,,,,,,,,,,,,,,,,
クルラホーン,無,3,酔拳・ツボ押しの舞,敵軍単体にダメージ(小),ダメージ,単体,小,自軍師団回復(微),回復,師団,微,,,,,,,,,,,,,
アスモデ,無,3,デーモン鉄球,敵軍単体にダメージ(中),ダメージ,単体,中,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
アークデーモン,無,4,ソウルスティール,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団回復(小),回復,師団,小,,,,,,,,,,,,,
バルログ,無,5,魔炎の宴,敵軍師団にダメージ(中),ダメージ,師団,中,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,,,,,,,,,,,,,
ガープ,無,5,ロイヤルフラッシュ,敵軍師団一列にダメージ(中),ダメージ,一列,中,フォース増加(大),フォース,増加,大,,,,,,,,,,,,,
エンジェルインプ,無,3,天使の治療,自軍師団回復(小),回復,師団,小,フォース増加(小),フォース,増加,小,,,,,,,,,,,,,
デビルコック,無,3,究極の上魔刺定食,自軍師団回復(小),回復,師団,小,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
デビルナース,無,4,デッドリー点滴,自軍師団蘇生(小),蘇生,師団,小,バリア効果(小),バリア,,小,,,,,,,,,,,,,
エンプーサ,無,4,斬り刻みオペ,自軍師団蘇生(小),蘇生,師団,小,自軍師団防御値アップ(１５％),防御値,アップ,１５％,,,,,,,,,,,,,
ナベリウス,無,4,至高の魔懐石料理,自軍師団蘇生(小),蘇生,師団,小,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
ヴァサーゴ,無,4,食神流三枚卸し,自軍師団蘇生(中),蘇生,師団,中,敵軍単体にダメージ(中),ダメージ,単体,中,,,,,,,,,,,,,
ポルターガイスト,無,2,ティーカップ乱れ打ち,敵軍師団一列にダメージ(微),ダメージ,一列,微,,,,,,,,,,,,,,,,,
グール,無,3,グルルン・クロー,敵軍単体にダメージ(微),ダメージ,単体,微,敵軍単体に麻痺付与,麻痺付与,単体,,,,,,,,,,,,,,
ミイラ女,無,2,包帯ヒール,自軍師団回復(微),回復,師団,微,自軍師団知力値アップ(５％),知力値,アップ,５％,,,,,,,,,,,,,
ヴァンパイア,無,2,ＤＷＰアタック,敵軍単体にダメージ(小),ダメージ,単体,小,敵軍師団防御値ダウン(５％),防御値,ダウン,５％,,,,,,,,,,,,,
カースソード,無,3,トリプルセイバー,敵軍師団一列にダメージ(小),ダメージ,一列,小,,,,,,,,,,,,,,,,,
マスターブレイド,無,3,怨念の血刀,敵軍単体にダメージ(中),ダメージ,単体,中,敵軍単体に毒化付与(１５％),毒化付与,単体,１５％,,,,,,,,,,,,,
ブラッドプリンセス,無,4,ヴァンプドレイン,フォース吸収(中),フォース,吸収,中,敵軍単体にダメージ(中),ダメージ,単体,中,,,,,,,,,,,,,
グレイヴディガー,無,3,逢魔が辻,自軍師団蘇生(微),蘇生,師団,微,城壁破壊ダメージ(小),城壁ダメージ,,小,,,,,,,,,,,,,
ボーンナイト,無,3,骸骨槍・無骨三段,敵軍師団一列にダメージ(小),ダメージ,一列,小,敵軍師団防御値ダウン(５％),防御値,ダウン,５％,,,,,,,,,,,,,
死神,,3,死装解放・魂魄葬送,フォース減少(小),フォース,減少,小,自軍師団全能力値アップ(１０％),全能力値,アップ,１０％,,,,,,,,,,,,,
デスドラグーン,無,3,竜殺衝,敵軍単体にダメージ(中),ダメージ,単体,中,敵軍単体に毒化付与(１５％),毒化付与,単体,１５％,,,,,,,,,,,,,
アヌビス,無,4,ハイ＝ダラー,敵軍師団一列にダメージ(小),ダメージ,一列,小,敵軍師団一列に毒化付与(１５％),毒化付与,一列,１５％,,,,,,,,,,,,,
死神長,無,4,死装解放・神魔殲葬,フォース減少(大),フォース,減少,大,敵軍単体にダメージ(大),ダメージ,単体,大,,,,,,,,,,,,,
ゴースト,無,2,ゴーストアタック,敵軍単体にダメージ(微),ダメージ,単体,微,敵軍師団速度値ダウン(５％),速度値,ダウン,５％,,,,,,,,,,,,,
バンシー,無,2,死の夜泣き,敵軍単体にダメージ(小),ダメージ,単体,小,敵軍師団知力値ダウン(５％),知力値,ダウン,５％,,,,,,,,,,,,,
ファントム,無,2,悲恋の記憶,敵軍単体にダメージ(小),ダメージ,単体,小,敵軍単体に毒化付与(１０％),毒化付与,単体,１０％,,,,,,,,,,,,,
ダンピール,無,4,サンクチュアリ,バリア効果(中),バリア,,中,敵軍単体にダメージ(中),ダメージ,単体,中,,,,,,,,,,,,,
アサルトガンナー,無,3,死者の魔弾,敵軍単体にダメージ(中),ダメージ,単体,中,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
レヴナント,無,4,幽爆魔弾,城壁破壊ダメージ(中),城壁ダメージ,,中,敵軍単体にダメージ(中),ダメージ,単体,中,,,,,,,,,,,,,
スケルトンメイジ,無,3,恨骸の呪撃,敵軍単体にダメージ(微),ダメージ,単体,微,敵軍単体に麻痺付与,麻痺付与,単体,,,,,,,,,,,,,,
スピリット,無,2,ダークネスホーリー,フォース減少(小),フォース,減少,小,自軍城壁拡張(小),城壁拡張,,小,,,,,,,,,,,,,
ジャックオーランタン,無,4,トリックオアトリート,敵軍師団にダメージ(小),ダメージ,師団,小,フォース吸収(中),フォース,吸収,中,,,,,,,,,,,,,
ホーンテッドハウス,無,4,千客万来,バリア効果(中),バリア,,中,自軍城壁拡張(中),城壁拡張,,中,,,,,,,,,,,,,
ワイトクイーン,,4,亡者の舞踏会,フォース吸収(大),フォース,吸収,大,敵軍単体に麻痺付与,麻痺付与,単体,,,,,,,,,,,,,,
リッチ,無,5,ホーンテッドダンス,自軍師団蘇生(中),蘇生,師団,中,自軍師団知力値アップ(２０％),知力値,アップ,２０％,,,,,,,,,,,,,
スケルトン,無,1,骸骨剣・サミダレ,敵軍単体にダメージ(微),ダメージ,単体,微,,,,,,,,,,,,,,,,,
レッドスケルトン,無,2,骸骨剣・ジュオン,敵軍単体にダメージ(小),ダメージ,単体,小,自軍師団攻撃値アップ(５％),攻撃値,アップ,５％,,,,,,,,,,,,,
フレッシュゴーレム,無,2,アシッド・ファング,敵軍単体にダメージ(小),ダメージ,単体,小,敵軍単体に毒化付与(１０％),毒化付与,単体,１０％,,,,,,,,,,,,,
デュラハン,無,3,ブラッドチャージ,バリア効果(小),バリア,,小,フォース増加(小),フォース,増加,小,,,,,,,,,,,,,
アイアンメイデン,無,2,デスハッグ,敵軍単体にダメージ(小),ダメージ,単体,小,城壁破壊ダメージ(小),城壁ダメージ,,小,,,,,,,,,,,,,
ノスフェラトゥ,無,4,不死者の祝宴,自軍師団回復(小),回復,師団,小,バリア効果(中),バリア,,中,,,,,,,,,,,,,
ベルセルク,無,3,GUGAAAAA,敵軍師団一列にダメージ(中),ダメージ,一列,中,,,,,,,,,,,,,,,,,
ドラゴンゾンビ,無,4,腐敗のブレス,敵軍師団一列に毒化付与(２０％),毒化付与,一列,２０％,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
ゾンビメイデン,無,3,デッドリースキン,自軍師団蘇生(微),蘇生,師団,微,バリア効果(微),バリア,,微,,,,,,,,,,,,,
ダークストーカー,無,3,シャドウ・スタッブ,敵軍師団一列にダメージ(微),ダメージ,一列,微,敵軍師団一列に毒化付与(１０％),毒化付与,一列,１０％,,,,,,,,,,,,,
ボーングラップラー,無,4,粉骨爆散拳,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団攻撃値アップ(１５％),攻撃値,アップ,１５％,自軍師団防御値アップ(１５％),防御値,アップ,１５％,,,,,,,,,
マンイーター,無,3,人喰い乱舞,敵軍師団一列にダメージ(微),ダメージ,一列,微,フォース吸収(小),フォース,吸収,小,,,,,,,,,,,,,
ヴァンパイアロード,無,4,吸血カーニバル,自軍師団回復(小),回復,師団,小,フォース吸収(中),フォース,吸収,中,,,,,,,,,,,,,
イビルボマー,無,5,リトル・リトル・ヘル,敵軍師団にダメージ(小),ダメージ,師団,小,,,,,,,,,,,,,,,,,
ボーンドラゴン,無,4,骨竜コンビネーション,敵軍師団一列にダメージ(中),ダメージ,一列,中,敵軍師団知力値ダウン(２０％),知力値,ダウン,２０％,,,,,,,,,,,,,
ゾンビコック,無,3,ゾンビ定食弁当…デス,自軍師団蘇生(微),蘇生,師団,微,自軍師団防御値アップ(５％),防御値,アップ,５％,,,,,,,,,,,,,
屍巫女,無,4,呪怨・血塗られの御霊,自軍師団回復(小),回復,師団,小,フォース吸収(中),フォース,吸収,中,,,,,,,,,,,,,
ノーライフキング,無,4,亡者楽園,自軍師団蘇生(中),蘇生,師団,中,敵軍単体に毒化付与(１５％),毒化付与,単体,１５％,,,,,,,,,,,,,
スライム,無,1,スライムアタック,敵軍単体にダメージ(微),ダメージ,単体,微,,,,,,,,,,,,,,,,,
スクラップイーター,無,2,プラグショック,敵軍単体にダメージ(微),ダメージ,単体,微,敵軍単体に麻痺付与,麻痺付与,単体,,,,,,,,,,,,,,
ルインガーディアン,無,3,ガーゴイルーク,自軍城壁拡張(小),城壁拡張,,小,自軍師団防御値アップ(２０％),防御値,アップ,２０％,,,,,,,,,,,,,
エーテルブレイダー,無,2,ライツセイバー,敵軍単体にダメージ(小),ダメージ,単体,小,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,,,,,,,,,,,,,
レイスソルダート,無,3,ブレイクブレード,敵軍単体にダメージ(中),ダメージ,単体,中,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
スサノオ,無,4,天叢雲剣,敵軍単体にダメージ(大),ダメージ,単体,大,城壁破壊ダメージ(大),城壁ダメージ,,大,,,,,,,,,,,,,
ジェットランサー,無,2,ブラッドスクライド,敵軍単体にダメージ(小),ダメージ,単体,小,自軍師団速度値アップ(１５％),速度値,アップ,１５％,,,,,,,,,,,,,
ミミック,無,2,キラキラボンバー,敵軍単体にダメージ(小),ダメージ,単体,小,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
ゼラチナスキューブ,無,4,勇者の嫁,自軍師団回復(小),回復,師団,小,自軍師団攻撃値アップ(１５％),攻撃値,アップ,１５％,,,,,,,,,,,,,
レイスライダー,無,3,ライジング・デュエル,敵軍単体にダメージ(中),ダメージ,単体,中,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
マシンドラゴン,無,4,ドラゴニックギア,バリア効果(大),バリア,,大,自軍城壁拡張(大),城壁拡張,,大,自軍師団攻撃値アップ(２０％),攻撃値,アップ,２０％,,,,,,,,,
マザーミミック,無,4,キラキラバーン,敵軍単体にダメージ(大),ダメージ,単体,大,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
ポンコツメイド,無,1,ヤンスビーム,敵軍師団知力値ダウン(５％),知力値,ダウン,５％,城壁破壊ダメージ(微),城壁ダメージ,,微,,,,,,,,,,,,,
エーテルガンナー,無,2,ロックオンスナイプ,敵軍単体にダメージ(小),ダメージ,単体,小,城壁破壊ダメージ(小),城壁ダメージ,,小,,,,,,,,,,,,,
エーテルアサルト,無,2,ブレイブアサルト,敵軍師団一列にダメージ(微),ダメージ,一列,微,敵軍師団防御値ダウン(１０％),防御値,ダウン,１０％,,,,,,,,,,,,,
メルカバ,無,3,ロケット・ランチャー,敵軍師団一列にダメージ(小),ダメージ,一列,小,,,,,,,,,,,,,,,,,
キリングメイド,無,3,スリーストライク,敵軍単体にダメージ(中),ダメージ,単体,中,城壁破壊ダメージ(中),城壁ダメージ,,中,敵軍師団攻撃値ダウン(１０％),攻撃値,ダウン,１０％,,,,,,,,,
エーテルモノリス,,4,スキャニングコール,自軍師団全能力値アップ(１５％),全能力値,アップ,１５％,敵軍師団全能力値ダウン(１５％),全能力値,ダウン,１５％,,,,,,,,,,,,,
ランドグリーズ,無,3,航空砲撃,敵軍師団にダメージ(小),ダメージ,師団,小,,,,,,,,,,,,,,,,,
ナグルファル,無,4,殲滅砲撃,敵軍師団にダメージ(中),ダメージ,師団,中,,,,,,,,,,,,,,,,,
ナイトウィング,無,5,絨毯爆撃,敵軍師団にダメージ(大),ダメージ,師団,大,,,,,,,,,,,,,,,,,
スライムレディ,無,2,スライム鉄砲,敵軍単体にダメージ(小),ダメージ,単体,小,城壁破壊ダメージ(小),城壁ダメージ,,小,,,,,,,,,,,,,
レイスマギア,無,3,レイスバレット,敵軍単体にダメージ(中),ダメージ,単体,中,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
スライムクイーン,無,4,スライム爆弾,敵軍師団にダメージ(微),ダメージ,師団,微,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
エンブリオジェネラル,無,5,パーフェクトコマンド,自軍師団回復(小),回復,師団,小,自軍師団全能力値アップ(１５％),全能力値,アップ,１５％,,,,,,,,,,,,,
パンドラ,,5,ミリオン・ミザリィー,敵軍師団全能力値ダウン(２０％),全能力値,ダウン,２０％,,,,,,,,,,,,,,,,,
ガーゴイル,無,2,石体落とし,敵軍単体にダメージ(微),ダメージ,単体,微,バリア効果(微),バリア,,微,,,,,,,,,,,,,
人喰いボックス,無,2,不意打ちガブリ,敵軍単体にダメージ(小),ダメージ,単体,小,,,,,,,,,,,,,,,,,
ロックマン,無,3,ロツクバスター,敵軍単体にダメージ(中),ダメージ,単体,中,,,,,,,,,,,,,,,,,
ストーンフォートレス,無,4,ストーンウォール,バリア効果(中),バリア,,中,自軍城壁拡張(大),城壁拡張,,大,,,,,,,,,,,,,
エーテルガーダー,無,3,シャットアウトガード,バリア効果(小),バリア,,小,自軍城壁拡張(小),城壁拡張,,小,,,,,,,,,,,,,
